fname,dialogue,summary,topic
train_1354_aug,"#Person1#: ! 티베트에 간다고?#Person2#: 응, 나랑 형이 가기로 했어. 방금 여행 일정도 짰어.#Person1#: 정말 멋지다! 난 항상 티베트 같은 곳에 가보고 싶었어.#Person2#: 생각이 통하네. 우리 형이랑 나도 티베트에 가고 싶다는 생각을 꽤 했어. 넌 일정 잡힌 거 있어?#Person1#: 특별한 건.#Person2#: 우리랑 같이 갈래? 다음 주에 출발하니까 일주일 준비할 시간이 있어.#Person1#: 아, 티베트 좋긴 한데, 비용이 너무 많이 것 같아 걱정이야. 지난번에 인도 여행할 때 돈이 들었거든.#Person2#: 걱정 마! 우리끼리 가는 그렇게 많이 들진 않을 거야.#Person1#: 그래, 그럼 나도 함께 할게. 머무를 예정이야?#Person2#: 유스호스텔이 편하고.#Person1#: 그럼 나도 방 하나.#Person2#: 내가 처리할게.#Person1#: 그리고 받는지도 확인해 줘.#Person2#: 문제.","#Person2#와 그의 형이 티베트로 여행을 계획하고, #Person1#도 초대를 받아 함께 하기로 한다. 비용에 대한 우려도 있었지만, 저렴한 유스호스텔에 머무르기로 하며 신용카드 사용 여부도 확인한다.",티베트 여행 계획
train_1355_aug,"#Person1#: 래리, 피곤해. 좀 쉬면 안?#Person2#: ? 피곤하다고? 근데 우리 방금 시작한 지 20분밖에 안 됐잖아.#Person1#: 알아, 근데 진짜. 속도도 이상해.#Person2#: 왜 그래? 잘 못 잤어?#Person1#: 어젯밤에 너무 설레서 잠을 잘 못. 꽤 늦게 잤어.#Person2#: 그럼 시에 잤어?#Person1#: 새벽.#Person2#: ?#Person1#: 2시쯤.#Person2#: 아, . 내가 충분히 자지 않으면 산을 못 오를 거라고 얼마나 말했어?#Person1#: 너 맞아, 근데 어쩔 수가 없었어.#Person2#: 오늘 하루 일정이야. 정오까지 꼭 정상에 오르거나 지금 포기하고 집에 가야. 너는 뭐 할래?#Person1#: 뭐 할지? 포기하고 싶진 정말 피곤해.#Person2#: 그래서 빨리 내려. 계속 갈 건지 포기할 건지.#Person1#: 생각 좀. 어쩌지? 포기하지 않을래.","래리와 수지는 산을 오르던 중, 수지가 잠을 못 자 피곤해한다. 래리는 계속 갈지 포기할지 물으며 수지는 결국 계속 가기로 결정한다.",산행 중 피로
train_1356_aug,"#Person1#: Betty, 내가 방금 쓴 좀 읽어줄래? 네 의견을 듣고 싶어.#Person2#: 생각하는 걸 말해줄게.#Person1#: 좋아! 네 조언을 있어.#Person2#: 내가 너라면 시작 부분을 바꿀 거야. 교육 배경에 대해 써야 해. 우리는 능력을 보고 판단하니까.#Person1#: 좋은 생각이야, Betty. 두 번째 부분은 생각해?#Person2#: 너무 짧아. 경험에 대해 더 쓰는 게 좋겠어.#Person1#: 맞아, 수정할게. 마지막 부분은?#Person2#: 아주. 그런데 가족에 대해서도 조금 얘기하면 좋겠어.#Person1#: . 도와줘서 고마워.","#Person1#은 Betty에게 지원서를 검토해 달라고 요청했고, Betty는 이에 대한 자신의 의견을 제시하고 있다.",지원서 검토
train_1357_aug,"#Person1#: 나랑 쇼핑 와줘서.#Person2#: 내가 즐거워서 된 걸.#Person1#: 천 명 앞에서 연설하는 처음이야.#Person2#: 잘 할 거야. 너 거라고 생각해.#Person1#: 고마워. 이제 이 중에서 어떤 게 이 행사에 가장 잘 어울리는지 결정하자.#Person2#: 나는 올리브색 정장이 가장 좋다고 생각해. 여기 소매를 줄여줄 수 있는 재단사가 있다고 하더라.#Person1#: 문제는 금요일 끝내줄 수 있을까 하는 거야.#Person2#: 사람들 프로페셔널이니까, 내일이면 끝낼 수 있을 거야. 한번 물어보자.",#Person1#은 연설을 위해 정장을 고르는 데 #Person2#의 도움을 받아 함께 쇼핑을 하고 있다.,연설 준비를 위한 쇼핑
train_1358_aug,"#Person1#: 멋지다!#Person2#: 고마워. 마음에?#Person1#: 사실 별로야. 그냥 장난친. 일 때문에 입는 거야?#Person2#: 응, 매장에서 일하는 사람들은 다 해. 우리를 더 프로페셔널하게 보이게 하려고 한다더라.#Person1#: 사실 그렇게 나쁘진 않네. 더 안 좋을 있잖아. 너는 어떻게 생각해?#Person2#: 난 괜찮아. 매일 뭘 고민 안 해도 되니까.#Person1#: 일은 재미있어?#Person2#: 예전 일보다는 훨씬 나아. 새 좋아.#Person1#: 세일즈 일하는 어때?#Person2#: 사람들과 일하는 게 좋아. 그러면 시간이 빨리 가는 것 같아.#Person1#: 좋네. Jane 만나봤어? 국제 여행부서 인턴이야.#Person2#: 응, 만났어. 정말 뛰어난!#Person1#: ! 에스키모에게 냉장고도 팔 수 있을걸!#Person2#: 알아?#Person1#: 내.#Person2#: 왜 전에 말 안?#Person1#: 글쎄. 별로 중요한 정보는 생각했어.#Person2#: 이제 알았으니까, 우리 시간 되면 같이 저녁 나갈까?#Person1#: 좋은 생각이야. 퇴근 후에.","#Person2#는 새로운 세일즈 직장을 갖게 되었습니다. 유니폼이 멋있지는 않지만 #Person2#는 신경 쓰지 않고, 사람들과 일하는 것을 즐깁니다. 대화 중 천재 세일즈우먼 Jane에 대해 이야기하며, 그녀가 #Person1#의 사촌임을 알게 됩니다.",새로운 직장과 동료 소개
train_1359_aug,"#Person1#: Wang 씨, ? 저는 이 회사의 인사부 책임자인 Allan James입니다.#Person2#: 안녕하세요, 씨? 불러주셔서 감사합니다.#Person1#: 천만에요. 앉으세요, 그럼 시작할 수.#Person2#: .#Person1#: Wang 씨도 아시다시피, 저희는 배경과 영어 실력이 뛰어난 임원 비서를 찾고 있습니다. 귀하의 이력서를 좋은 후보자라고 생각했습니다.#Person2#: .#Person1#: 오늘 인터뷰는 저희가 Wang 씨에 대해 좀 더 알아보려는 목적입니다. 인터뷰는 조금 길어질 있습니다. 괜찮으시면 몇 질문을 드리겠습니다.",Allan James는 Wang 씨가 임원 비서직에 적합한 후보라고 말하며 인터뷰를 시작합니다.,취업 면접
train_1360_aug,"#Person1#: , 선생님!#Person2#: 안녕하세요, Miss Mandy. 오늘은 어떻게?#Person1#: 몸이 좀 안 좋아요. 감기에 심하게.#Person2#: 목도?#Person1#: 아니요, 근데 아파요.#Person2#: . 집에 가서 쉬고, 이 약을 3시간마다 드세요.#Person1#: 정말.",Miss Mandy는 감기와 두통 증상이 있어 의사는 그녀에게 휴식을 취하고 약을 복용하라고 권합니다.,건강 상담
train_1361_aug,"#Person1#: . 오늘 어떻게 도와드릴까요?#Person2#: . 외화 계좌를 만들고 싶어요.#Person1#: 네, 저희 은행에는 여러 종류의 외화 계좌가. 총 7가지가 있어요.#Person2#: 아, 그렇군요. 저는 호주 달러 원했는데, 가능할까요?#Person1#: 호주 달러 계좌는 제공되지 않지만, 영국 파운드 가능합니다. 어떻게 하시겠어요?#Person2#: 그럼 달러 계좌로 할게요.","#Person2#는 호주 달러로 외화 계좌를 개설하려 했으나, 해당 옵션이 없어 대신 미국 달러 계좌를 개설하기로 결정하였습니다.",외화 계좌 개설
train_1362_aug,"#Person1#: 안녕하세요, 검사 결과가 나왔는지 궁금해서요.#Person2#: 별다른 이상은 없었지만, 모든 세부 저희 웹사이트에 접속해 보시면 보실 수 있습니다.#Person1#: 그럼, 문제는 없는 건가요?#Person2#: 만약 큰 문제가 있었다면 직접 전화로 연락드렸을 거예요.#Person1#: 그럼, 결과를 웹사이트에서 보면 무엇을 수 있을까요?#Person2#: 각 검사의 사이트에 나와 있습니다.#Person1#: 그 숫자는 저에게 어떤?#Person2#: 정상 범위를 보여주고, 그다음에 본인의 결과를 확인하시면 됩니다.#Person1#: 제 모든 결과가 그 사이트에 있나요?#Person2#: 네, 당신의 전체 검사 기록이 사이트에 있습니다. 다른 해의 결과와 비교할 수도.","#Person2#는 #Person1#에게 검사 결과를 확인하기 위해 웹사이트에 접속할 것을 요청하고, 온라인으로 검사 결과를 확인하는 방법을 설명합니다.",검사 결과 확인
train_1363_aug,"#Person1#: 안녕하세요, Dr. Smith와 예약이 있는데 변경하고 싶어요.#Person2#: 언제로 잡혀있었나요?#Person1#: 화요일에 잡혀.#Person2#: 시간은 몇?#Person1#: 오후 시로 되어 있었어요.#Person2#: 보이네요. 어느 날로 변경하고 싶으세요?#Person1#: 주 금요일로 바꾸고 싶어요.#Person2#: 몇 시에 오실?#Person1#: 오전 10시에 가고.#Person2#: , 지금 기록해 두겠습니다. 그럼 그때 뵙겠습니다.",#Person2#는 #Person1#의 Dr. Smith와의 예약을 다음 주 금요일 오전 10시로 변경해 주었습니다.,예약 변경
train_1364_aug,"#Person1#: 여러분 모두 Michelson Tools 오신 것을 환영합니다. 와주셔서 감사합니다. 저는 Paul Shafer이고, 오늘 여러분께 공장을 안내해드릴 것입니다. 중에 질문 있으면 언제든지 말씀하세요. 기쁘게 답변해드리겠습니다.#Person2#: 장비를 다 착용해야 하나요?#Person1#: 좋은 질문입니다. 왜 안전모와 보호 안경을 착용해야 하는지 궁금하실 텐데요. 이유는 간단합니다. 여러분의 안전을 중요하게 여기고 있으며, 부상을 방지하려고. 보시다시피, 높은 안전 유지하기 위해 모든 직원들도 비슷한 보호 장비를 착용하고 있습니다.#Person2#: 투어는 얼마나?#Person1#: 주요 둘러보는 데 약 20분이 걸리고, 실험실을 둘러보는 데에는 정도 더 걸립니다. 전체 투어는 약 30분 정도 소요될 것입니다.#Person2#: .#Person1#: 더 이상 질문이 없으시면 시작할까요? 저를 따라오시면 반도체 부지로 먼저 안내하겠습니다.","Paul Shafer는 #Person2#에게 Michelson Tools 공장을 안내하며, 보호 장비 착용의 중요성과 투어가 약 30분간 진행될 것임을 설명한다.",공장 투어
train_1365_aug,"#Person1#: 저기요, 여기서 박물관 가는 버스를 탈 있나요?#Person2#: 네, 정류장이에요.#Person1#: .#Person2#: 여기 처음 오셨나?#Person1#: 네,.#Person2#: 잔돈 있으세요? 정확한 요금이.#Person1#: 네, 좀 가지고 있어요. 요금이 얼마예요?#Person2#: 1위안이에요. 버스 앞쪽에서 타실 때 돈을 넣으시면 돼요.#Person1#: , 알겠어요. 이 시간대에는 버스가 얼마나 자주 오나요?#Person2#: 10분마다 한 대씩 와요. , 저기 버스 오네요.","#Person1#과 #Person2#가 버스를 기다리며 대화를 나누는 가운데, #Person2#가 #Person1#에게 잔돈이 있는지 묻습니다.",버스 타기
train_1366_aug,"#Person1#: 오늘은 이만하면 된 것 같아요. 마지막으로 질문 있으세요? , 인터뷰에 와주셔서 감사합니다.#Person2#: 천만에요. 지금은 추가로 없어요. 일과 회사에 대해 잘 알게 되었어요. 모든 해결됐습니다. 시간 내주셔서 감사합니다.#Person1#: 저희가 내부 논의를 한 후 계속 진행할지 여부를 결정한 연락드리겠습니다.#Person2#: 알겠습니다. 이야기 나눠서 좋았습니다. 조속한 결정 기다릴게요. 계세요.#Person1#: 안녕히.",면접이 끝난 후 #Person1#이 #Person2#에게 내부 논의 후 결정을 알리겠다고 말합니다.,취업 면접
train_1367_aug,"#Person1#: 저녁을 싶어요.#Person2#: 주문하시겠어요?#Person1#: 샴페인 병이랑 랍스터 꼬리, 미디엄 레어로 필레미뇽을 주문하고 싶어요.#Person2#: 죄송하지만, 지금 필레미뇽이 다 떨어졌어요. 스테이크를 추천드려도 될까요?#Person1#: 필레미뇽을 선호하지만, 포터하우스로 괜찮아요.#Person2#: 함께 초콜릿 덮인 딸기를 드리는 건 어떨까요?#Person1#: 평소 같았으면 추천해주신 대로 했겠지만, 오늘은 샴페인만 주세요.#Person2#: 알겠습니다, 딸기는 제외하겠습니다. 룸 서비스 요금은 편의 시설 계정으로. 괜찮으신가요?#Person1#: .#Person2#: 곧 겁니다. 음식 맛있게 드세요, 손님.","필레미뇽 대신 포터하우스로 주문을 변경하고, 샴페인만 주문하는 대화를 나눈다.",저녁 식사 주문
train_1368_aug,#Person1#: 저녁 언제쯤 오실 수 있어요? 밤에 가능하세요?#Person2#: 오늘 밤은 안 돼요. 여동생이랑 콘서트 했거든요.#Person1#: . 그럼 금요일은 어때요?#Person2#: .#Person1#: 일곱 시에 만날까요?#Person2#: 그때 갈게요. 요리 잘하시죠?#Person1#: 그건 판단해 보세요. 새로 해보고 싶은 요리가 있거든요.#Person2#: 기대할게요. 기다려져요!,"#Person2#는 금요일에 #Person1#의 집에서 저녁을 먹기로 했으며, #Person1#은 새로운 요리를 준비할 것입니다.",저녁 초대
train_1369_aug,"#Person1#: 저기요, 근처에 식당이 있는지 알려주실 수?#Person2#: 네, 삼원교에 있어요. 그 도시에서 유명한 식당이에요.#Person1#: 사람들이 많을 것 같아요.#Person2#: 맞아요. 전화해서 있는지 확인하는 게 좋을 것 같아요.#Person1#: 그런데 저희는 전화번호를.#Person2#: 여기 관광 안내 책자. 책에서 찾아보세요.#Person1#: 정말! 감사합니다.#Person2#: .","#Person2#는 #Person1#에게 식당을 추천하고, 전화로 자리를 확인할 수 있도록 관광 안내 책자를 제공합니다.",식당 추천
train_1370_aug,#Person1#: 왜 제가 당신을 아세요?#Person2#: 모르겠어요.#Person1#: 왼쪽 브레이크등이.#Person2#: .#Person1#: 티켓을 끊어야 할 것.#Person2#: 순 없나요?#Person1#: 제 하는 것뿐이에요.#Person2#: 티켓은 얼마나?#Person1#: 그 법정에서 받게 될 거예요.#Person2#: 가야 하나요?#Person1#: .#Person2#: 알겠어요. 티켓.,#Person2#의 왼쪽 브레이크등이 고장 나서 #Person1#이 #Person2#을 세우고 티켓을 발부합니다.,교통 단속
train_1371_aug,"#Person1#: 버스를 타고 왕푸징에.#Person2#: 지하철 타는 게 더 나을 거야. 더 편리하거든.#Person1#: , 그럼 새로운 경험이겠네.#Person2#: 여기 지하철 꽤 잘 되어 있어. 특히 이 시간대에는 교통이 복잡하니까 지하철이 더 빨리 갈 수 있지.#Person1#: 요금은 내나요?#Person2#: 저기 있는 판매기에서 3위안을 내면 토큰을 받을 수 있어. 그걸 개찰구에 넣고 돼.#Person1#: 내가 낼게. 지하철 노선도는 어디서 구할 있어?#Person2#: 판매기 근처에 물어보면 줄 거야. 사실 대부분의 역에 지하철 노선도가 게시되어 있어.#Person1#: 환승할 때 추가 요금을 해?#Person2#: 아니, 내도 돼. 여기 지하철 오네.","#Person2#가 왕푸징까지 지하철을 타는 것이 더 빠르고 편리하다고 제안하고, #Person1#에게 요금 지불 방법과 지하철 노선도 구하는 방법을 설명합니다.",지하철 이용
train_1372_aug,"#Person1#: , 너 안색이 안 좋아 보여. 오늘 학교 쉬는 게 좋을 것 같은데.#Person2#: 하지만 엄마! 오늘 축구하는 날이에요! 저 축구 정말!#Person1#: 너 열이 있어 보이고 열 애가 축구하는 건 좋지 않지. 네 팔에 그건 뭐니?#Person2#: 모르겠어요. 일어났을 때부터 있었어요.#Person1#: 발진인 것 같아. 내가 병원에 데려가는 게 좋겠어. 네 다리에 있는 멍은 어떻게 된 거니?#Person2#: 방에서 의자에.#Person1#: ?#Person2#: , 하지만 별로 아프진 않아요.#Person1#: 여기, 이 젖은 얼굴에 올려서 열 좀 식히고 있어. 아침 먹고 병원에 데려갈게.#Person2#: 오늘 내가 나아지면 학교 가도 돼요?#Person1#: 괜찮다면 가도, 나아지긴 어려울 것 같아.",빌리는 열이 나고 팔에 발진이 있으며 다리에 멍이 들어 있다. 그의 엄마는 그를 병원에 데려가려고 하지만 빌리는 학교에서 축구를 하고 싶어한다.,아이의 건강 문제
train_1373_aug,"#Person1#: 아빠, 여기 아침 사람들이 정말 많아요.#Person2#: 그래. 나도 어릴 할아버지랑 여기 나왔었어.#Person1#: 정말요? 그때 행복했겠어요.#Person2#: 안 행복하니? 나 어릴 때는 피아노 본 적도 없었단다.#Person1#: 아빠, 그 하지 마세요.#Person2#: 공원이 정말. 카메라 가져오길 잘했네.#Person1#: 아빠, 저 동상 근처에서 사진 찍고.#Person2#: 좋다. 크게 웃어봐. ? 치즈!#Person1#: 아빠, 우리 사진 못 찍잖아요. 여기서 찍을 수 있어요.#Person2#: 저기요, 선생님. 저희 사진 좀 찍어주실 수 있나요? 이 버튼만 돼요.","#Person2#는 가족과 함께 공원을 산책합니다. 그는 딸의 사진을 찍어주고, 지나가는 사람에게 가족 사진을 부탁합니다.",공원 가족 사진 촬영
